File Path,Solution,Time,Match with DBC
20170720144034777761_getCapchaImage.do.jpg,fifkeIS,0.153035,False
20170720144042023984_getCapchaImage.do.jpg,tiCned,0.157308,False
20170720144113891405_getCapchaImage.do.jpg,unSish,0.155276,False
20170720144055747688_getCapchaImage.do.jpg,pOwietV,0.156154,False
20170720144046326177_getCapchaImage.do.jpg,mmvmg,0.194872,False
20170720144137283599_getCapchaImage.do.jpg,worger,0.150661,True
20170720144051131371_getCapchaImage.do.jpg,fatcher,0.158325,True
20170720144116853781_getCapchaImage.do.jpg,rubgust,0.129396,True
20170720144025754010_getCapchaImage.do.jpg,iouler,0.119,False
20170720144143109395_getCapchaImage.do.jpg,Senezes,0.138853,False
20170720144112483862_getCapchaImage.do.jpg,Chaker,0.140254,False
20170720144029066071_getCapchaImage.do.jpg,Cofking,0.1354,False
20170720144110429195_getCapchaImage.do.jpg,pagshes,0.146162,True
20170720144044614896_getCapchaImage.do.jpg,braned,0.141909,True
20170720144128143719_getCapchaImage.do.jpg,gooings,0.154214,True
20170720144047292229_getCapchaImage.do.jpg,darorer,0.158458,True
20170720144036602322_getCapchaImage.do.jpg,spated,0.140204,True
20170720144106931311_getCapchaImage.do.jpg,Worlded,0.145316,False
20170720144043239411_getCapchaImage.do.jpg,Doster,0.126999,False
20170720144104118201_getCapchaImage.do.jpg,maner,0.144637,False
20170720144111973938_getCapchaImage.do.jpg,facfly,0.149005,False
20170720144108076538_getCapchaImage.do.jpg,unsared,0.165379,False
20170720144039008053_getCapchaImage.do.jpg,babrer,0.117809,True
20170720144054060250_getCapchaImage.do.jpg,drychcd,0.12728,False
20170720144053725694_getCapchaImage.do.jpg,rooers,0.131796,True
20170720144122528114_getCapchaImage.do.jpg,Chasing,0.158519,False
20170720144133052321_getCapchaImage.do.jpg,Ugrts,0.126329,False
20170720144026155852_getCapchaImage.do.jpg,dradger,0.16225,True
20170720144125649472_getCapchaImage.do.jpg,greted,0.120801,True
20170720144127482411_getCapchaImage.do.jpg,fQWners,0.144037,False
20170720144039750069_getCapchaImage.do.jpg,CVasing,0.130742,False
20170720144115837220_getCapchaImage.do.jpg,kirucher,0.145058,False
20170720144042759793_getCapchaImage.do.jpg,lipoll,0.162584,True
20170720144057584613_getCapchaImage.do.jpg,rodking,0.1505,True
20170720144056365707_getCapchaImage.do.jpg,Winler,0.12848,False
20170720144122602794_getCapchaImage.do.jpg,nged,0.131565,False
20170720144056171695_getCapchaImage.do.jpg,naiadS,0.144984,False
20170720144126573550_getCapchaImage.do.jpg,Iikdly,0.147007,False
20170720144118528249_getCapchaImage.do.jpg,amurace,0.154532,True
20170720144129908598_getCapchaImage.do.jpg,bonerno,0.162,True
20170720144025662654_getCapchaImage.do.jpg,havlion,0.154713,True
20170720144051661574_getCapchaImage.do.jpg,Velare,0.133168,False
20170720144026287708_getCapchaImage.do.jpg,ZQtting,0.13442,False
20170720144129291524_getCapchaImage.do.jpg,gunion,0.12718,True
20170720144120864958_getCapchaImage.do.jpg,SHres,0.122387,False
20170720144143020691_getCapchaImage.do.jpg,wrisons,0.139043,True
20170720144027512658_getCapchaImage.do.jpg,cycping,0.154545,True
20170720144032187195_getCapchaImage.do.jpg,erherS,0.139129,False
20170720144047227486_getCapchaImage.do.jpg,bbans,0.136061,False
20170720144051857784_getCapchaImage.do.jpg,Neemen,0.136641,False
20170720144041006593_getCapchaImage.do.jpg,ingener,0.135585,False
20170720144041344847_getCapchaImage.do.jpg,getthed,0.14269,True
20170720144138264995_getCapchaImage.do.jpg,deeum,0.148357,False
20170720144049998119_getCapchaImage.do.jpg,stiely,0.133466,True
20170720144031922680_getCapchaImage.do.jpg,bOOherS,0.137762,False
20170720144138054786_getCapchaImage.do.jpg,QnOKed,0.151783,False
20170720144117629146_getCapchaImage.do.jpg,Judmes,0.149464,False
20170720144106290824_getCapchaImage.do.jpg,doiaken,0.15815,True
20170720144026090818_getCapchaImage.do.jpg,Whehed,0.165986,False
20170720144046608361_getCapchaImage.do.jpg,guiking,0.159095,True
20170720144140787991_getCapchaImage.do.jpg,Uherdo,0.152631,False
20170720144114225157_getCapchaImage.do.jpg,mugords,0.153873,False
20170720144045830474_getCapchaImage.do.jpg,Frished,0.136457,True
20170720144143371048_getCapchaImage.do.jpg,ZQrmps,0.144791,False
20170720144050204419_getCapchaImage.do.jpg,nerrney,0.141878,True
20170720144055114947_getCapchaImage.do.jpg,hardwaX,0.161143,False
20170720144109552262_getCapchaImage.do.jpg,anider,0.145835,True
20170720144120379107_getCapchaImage.do.jpg,stanken,0.151618,True
20170720144043769228_getCapchaImage.do.jpg,nUchts,0.154442,False
20170720144056301594_getCapchaImage.do.jpg,nakeLs,0.174644,False
20170720144107885439_getCapchaImage.do.jpg,richers,0.140221,True
20170720144047161227_getCapchaImage.do.jpg,famed,0.147398,False
20170720144127154840_getCapchaImage.do.jpg,dognger,0.134695,True
20170720144052413873_getCapchaImage.do.jpg,truorS,0.14124,False
20170720144042427717_getCapchaImage.do.jpg,seated,0.177437,False
20170720144053146364_getCapchaImage.do.jpg,flader,0.164979,True
20170720144129164424_getCapchaImage.do.jpg,Sonhed,0.138286,False
20170720144033443226_getCapchaImage.do.jpg,Hang,0.13626,False
20170720144123116466_getCapchaImage.do.jpg,poceadv,0.156993,False
20170720144107144829_getCapchaImage.do.jpg,Copost,0.13523,False
20170720144027123229_getCapchaImage.do.jpg,naming,0.157932,False
20170720144130243482_getCapchaImage.do.jpg,Frider,0.157009,False
20170720144114438349_getCapchaImage.do.jpg,Iivtes,0.1244,False
20170720144117768839_getCapchaImage.do.jpg,froors,0.14174,True
20170720144046715417_getCapchaImage.do.jpg,dfiders,0.133377,False
20170720144116420046_getCapchaImage.do.jpg,Lhating,0.159255,False
20170720144113270926_getCapchaImage.do.jpg,shacer,0.144245,True
20170720144116162697_getCapchaImage.do.jpg,careads,0.147358,True
20170720144137400320_getCapchaImage.do.jpg,musicW,0.13768,False
20170720144114829165_getCapchaImage.do.jpg,madted,0.151574,True
20170720144138446683_getCapchaImage.do.jpg,placed,0.120593,True
20170720144109294889_getCapchaImage.do.jpg,giVSics,0.134776,False
20170720144038208680_getCapchaImage.do.jpg,raiters,0.140737,True
20170720144128759116_getCapchaImage.do.jpg,neeshes,0.127125,True
20170720144030262394_getCapchaImage.do.jpg,kminga,0.135133,False
20170720144033836665_getCapchaImage.do.jpg,mooring,0.138251,False
20170720144121781452_getCapchaImage.do.jpg,twiors,0.122005,True
20170720144040678281_getCapchaImage.do.jpg,tradly,0.137781,True
20170720144026367980_getCapchaImage.do.jpg,Tanner,0.150937,False
20170720144120250370_getCapchaImage.do.jpg,darding,0.137552,True
20170720144050805461_getCapchaImage.do.jpg,Citited,0.119172,False
20170720144042296958_getCapchaImage.do.jpg,girder,0.140245,False
20170720144136665844_getCapchaImage.do.jpg,haidled,0.153331,False
20170720144140041805_getCapchaImage.do.jpg,waving,0.131002,False
20170720144114891033_getCapchaImage.do.jpg,makaner,0.136678,True
20170720144128955181_getCapchaImage.do.jpg,masderS,0.130082,False
20170720144039894617_getCapchaImage.do.jpg,isllrhs,0.13236,False
20170720144132318724_getCapchaImage.do.jpg,keVSOn,0.134183,False
20170720144139502102_getCapchaImage.do.jpg,witder,0.15408,True
20170720144110363949_getCapchaImage.do.jpg,powect,0.142798,True
20170720144053597010_getCapchaImage.do.jpg,shatly,0.140351,True
20170720144100178731_getCapchaImage.do.jpg,stipar,0.139726,False
20170720144108721121_getCapchaImage.do.jpg,heluing,0.165307,True
20170720144029989732_getCapchaImage.do.jpg,nthPier,0.174926,False
20170720144035525794_getCapchaImage.do.jpg,undming,0.168855,True
20170720144136933402_getCapchaImage.do.jpg,vodnken,0.153856,True
20170720144052814282_getCapchaImage.do.jpg,bureper,0.180861,True
20170720144144805068_getCapchaImage.do.jpg,snomg,0.155297,False
20170720144048434863_getCapchaImage.do.jpg,sumors,0.135416,True
20170720144055445494_getCapchaImage.do.jpg,traaxed,0.134088,True
20170720144127221967_getCapchaImage.do.jpg,rodpw,0.147224,False
20170720144024979068_getCapchaImage.do.jpg,rooken,0.143216,False
20170720144052275668_getCapchaImage.do.jpg,squling,0.149091,False
20170720144109018218_getCapchaImage.do.jpg,opeered,0.166531,True
20170720144119836247_getCapchaImage.do.jpg,Valghed,0.134649,False
20170720144103688420_getCapchaImage.do.jpg,boxked,0.125919,False
20170720144046543055_getCapchaImage.do.jpg,unrled,0.149545,True
20170720144111499091_getCapchaImage.do.jpg,pOwkeb,0.142462,False
20170720144024746528_getCapchaImage.do.jpg,Verman,0.157128,False
20170720144028038346_getCapchaImage.do.jpg,marters,0.166701,True
20170720144054374855_getCapchaImage.do.jpg,comers,0.144376,True
20170720144136316178_getCapchaImage.do.jpg,senling,0.147161,True
20170720144046393647_getCapchaImage.do.jpg,breded,0.12653,True
20170720144120638706_getCapchaImage.do.jpg,anyacks,0.149257,True
20170720144141175117_getCapchaImage.do.jpg,anoces,0.136756,False
20170720144042694350_getCapchaImage.do.jpg,fiahers,0.160313,False
20170720144052543500_getCapchaImage.do.jpg,mapding,0.173637,True
20170720144137621243_getCapchaImage.do.jpg,Vernder,0.154614,False
20170720144142373159_getCapchaImage.do.jpg,brarman,0.172924,False
20170720144035094205_getCapchaImage.do.jpg,Ouzger,0.162131,False
20170720144114085065_getCapchaImage.do.jpg,thiding,0.151612,True
20170720143644_getCapchaImage.do.jpg,saying,0.155116,True
20170720144100434496_getCapchaImage.do.jpg,farting,0.129817,False
20170720144034396907_getCapchaImage.do.jpg,pOtrer,0.127749,False
20170720144112356748_getCapchaImage.do.jpg,bracols,0.171727,True
20170720144136404299_getCapchaImage.do.jpg,Flaker,0.168621,False
20170720144122399166_getCapchaImage.do.jpg,Valghts,0.166975,False
20170720144110685951_getCapchaImage.do.jpg,Simssy,0.137911,False
20170720144029200576_getCapchaImage.do.jpg,SECWS,0.123087,False
20170720144057251568_getCapchaImage.do.jpg,whized,0.14395,True
20170720144116917619_getCapchaImage.do.jpg,Salton,0.13685,False
20170720144106867918_getCapchaImage.do.jpg,baster,0.143109,True
20170720144130981859_getCapchaImage.do.jpg,priner,0.144199,True
20170720144132059685_getCapchaImage.do.jpg,draener,0.153295,True
20170720144142553331_getCapchaImage.do.jpg,sleorer,0.147125,False
20170720144103355296_getCapchaImage.do.jpg,taicls,0.132048,False
20170720144111699140_getCapchaImage.do.jpg,laxaner,0.154981,False
20170720144127353000_getCapchaImage.do.jpg,Icobdma,0.138304,False
20170720144129816507_getCapchaImage.do.jpg,WOOting,0.143524,False
20170720144045961995_getCapchaImage.do.jpg,Droled,0.151101,False
20170720144115436555_getCapchaImage.do.jpg,tnkeys,0.154361,False
20170720144132862858_getCapchaImage.do.jpg,motera,0.133016,True
20170720144030546882_getCapchaImage.do.jpg,Wisters,0.158428,True
20170720144050662103_getCapchaImage.do.jpg,fornds,0.136121,True
20170720144035590814_getCapchaImage.do.jpg,timpon,0.154032,False
20170720144112820383_getCapchaImage.do.jpg,greens,0.136426,True
20170720144108594398_getCapchaImage.do.jpg,QVePen,0.139967,False
20170720144130584422_getCapchaImage.do.jpg,plcling,0.15764,False
20170720144025189098_getCapchaImage.do.jpg,addging,0.166027,False
20170720144028797919_getCapchaImage.do.jpg,unheted,0.140708,False
20170720144126309236_getCapchaImage.do.jpg,weeden,0.14087,True
20170720144044679470_getCapchaImage.do.jpg,simors,0.130525,True
20170720144140586310_getCapchaImage.do.jpg,COthT,0.14012,False
20170720144038628850_getCapchaImage.do.jpg,Undter,0.138758,False
20170720144104376583_getCapchaImage.do.jpg,Upkezed,0.150415,False
20170720144108012713_getCapchaImage.do.jpg,addder,0.164145,True
20170720144044882166_getCapchaImage.do.jpg,havhten,0.151442,True
20170720144033769429_getCapchaImage.do.jpg,Wasner,0.149808,False
20170720144123181633_getCapchaImage.do.jpg,cirtter,0.152028,True
20170720144128826077_getCapchaImage.do.jpg,copner,0.154226,False
20170720144033900717_getCapchaImage.do.jpg,folnner,0.151465,True
20170720144105280182_getCapchaImage.do.jpg,rewling,0.14966,True
20170720144033371251_getCapchaImage.do.jpg,atmces,0.158029,False
20170720144119627013_getCapchaImage.do.jpg,Wareria,0.129871,False
20170720144058355881_getCapchaImage.do.jpg,holught,0.150439,True
20170720144047361296_getCapchaImage.do.jpg,lifded,0.127798,True
20170720144126243652_getCapchaImage.do.jpg,tideav,0.139418,False
20170720144051196602_getCapchaImage.do.jpg,sprters,0.139688,True
20170720144121434095_getCapchaImage.do.jpg,IfJerurJ,0.1786,False
20170720144048032207_getCapchaImage.do.jpg,birtles,0.128248,True
20170720144110297533_getCapchaImage.do.jpg,Wiiiefs,0.140684,False
20170720144124844662_getCapchaImage.do.jpg,Cvaing,0.154755,False
20170720144025530669_getCapchaImage.do.jpg,roasted,0.156693,False
20170720144030682811_getCapchaImage.do.jpg,leacer,0.207748,True
20170720144144892290_getCapchaImage.do.jpg,unsily,0.135068,True
20170720144034097247_getCapchaImage.do.jpg,faliies,0.157497,False
20170720144043304451_getCapchaImage.do.jpg,anking,0.132161,True
20170720144139182448_getCapchaImage.do.jpg,faded,0.138372,False
20170720144045211746_getCapchaImage.do.jpg,meeret,0.149788,True
20170720144027576118_getCapchaImage.do.jpg,Sunvef,0.134582,False
20170720144123638818_getCapchaImage.do.jpg,meotmen,0.157013,True
20170720144120444845_getCapchaImage.do.jpg,piaared,0.16374,True
20170720144129742944_getCapchaImage.do.jpg,Whided,0.128146,False
20170720144040291647_getCapchaImage.do.jpg,hspper,0.141034,False
20170720144103612055_getCapchaImage.do.jpg,pasguin,0.157275,False
20170720144127611985_getCapchaImage.do.jpg,insning,0.147372,True
20170720144122889354_getCapchaImage.do.jpg,SlQers,0.135751,False
20170720144052479107_getCapchaImage.do.jpg,opeined,0.162808,True
20170720144104518345_getCapchaImage.do.jpg,Iisnds,0.151705,False
20170720144107815835_getCapchaImage.do.jpg,wasght,0.156154,True
20170720144055178754_getCapchaImage.do.jpg,PneOcle,0.162216,False
20170720144025597549_getCapchaImage.do.jpg,fainge,0.1633,False
20170720144038502179_getCapchaImage.do.jpg,Corcked,0.132964,False
20170720144108400831_getCapchaImage.do.jpg,srthheS,0.138325,False
20170720144123842878_getCapchaImage.do.jpg,welrted,0.149031,True
20170720144024067924_getCapchaImage.do.jpg,fisderS,0.144297,False
20170720144112036802_getCapchaImage.do.jpg,Camred,0.163681,False
20170720144115082983_getCapchaImage.do.jpg,Shayne,0.143237,False
20170720144030127001_getCapchaImage.do.jpg,POWYed,0.129765,False
20170720144058765499_getCapchaImage.do.jpg,GVethed,0.1204,False
20170720144110751379_getCapchaImage.do.jpg,farmed,0.179702,False
20170720144037996778_getCapchaImage.do.jpg,amUing,0.126745,False
20170720144112888091_getCapchaImage.do.jpg,ratins,0.161903,True
20170720144037868558_getCapchaImage.do.jpg,Shabcr,0.136703,False
20170720144047570847_getCapchaImage.do.jpg,valrded,0.165188,True
20170720144140218829_getCapchaImage.do.jpg,bcited,0.15706,False
20170720144129615123_getCapchaImage.do.jpg,Seahly,0.168197,False
20170720144126705867_getCapchaImage.do.jpg,milaner,0.169975,True
20170720144057774084_getCapchaImage.do.jpg,ffyding,0.164127,False
20170720144110618308_getCapchaImage.do.jpg,Yubpily,0.172113,False
20170720144143639062_getCapchaImage.do.jpg,latals,0.184671,False
20170720144056537123_getCapchaImage.do.jpg,fortler,0.143973,True
20170720144046036829_getCapchaImage.do.jpg,VOinaC,0.154811,False
20170720144117940890_getCapchaImage.do.jpg,parrted,0.172246,True
20170720144128566042_getCapchaImage.do.jpg,Corker,0.142042,False
20170720144038565726_getCapchaImage.do.jpg,linker,0.129601,True
20170720144049529753_getCapchaImage.do.jpg,Wriled,0.129111,False
20170720144124170494_getCapchaImage.do.jpg,litamid,0.164878,True
20170720144103758742_getCapchaImage.do.jpg,aicrily,0.168819,False
20170720144118769812_getCapchaImage.do.jpg,ankting,0.169502,True
20170720144027705434_getCapchaImage.do.jpg,Washing,0.155352,False
20170720144056429709_getCapchaImage.do.jpg,lCVthes,0.133676,False
20170720144114955519_getCapchaImage.do.jpg,kicler,0.134079,True
20170720144034587048_getCapchaImage.do.jpg,beging,0.158228,True
20170720144128400957_getCapchaImage.do.jpg,heaefly,0.144855,True
20170720144054441876_getCapchaImage.do.jpg,tWIper,0.141103,False
20170720144100046265_getCapchaImage.do.jpg,darhed,0.150668,True
20170720144051794233_getCapchaImage.do.jpg,cauied,0.164246,False
20170720144040098309_getCapchaImage.do.jpg,farsor,0.150341,True
20170720144117302048_getCapchaImage.do.jpg,ranares,0.150628,True
20170720144128891119_getCapchaImage.do.jpg,XIeIPpEd,0.142559,False
20170720144113079445_getCapchaImage.do.jpg,modted,0.149877,False
20170720144106226885_getCapchaImage.do.jpg,nether,0.12162,True
20170720144113606156_getCapchaImage.do.jpg,letting,0.127768,True
20170720144030814181_getCapchaImage.do.jpg,bvckS,0.1271,False
20170720144036731998_getCapchaImage.do.jpg,kislins,0.137846,False
20170720144034160119_getCapchaImage.do.jpg,fatler,0.168301,True
20170720144029269315_getCapchaImage.do.jpg,adding,0.166755,True
20170720144110859937_getCapchaImage.do.jpg,natted,0.171528,True
20170720144141699164_getCapchaImage.do.jpg,ankned,0.163895,True
20170720144119223452_getCapchaImage.do.jpg,whkers,0.152761,False
20170720144033507034_getCapchaImage.do.jpg,miners,0.153648,True
20170720144110020698_getCapchaImage.do.jpg,unlkad,0.139679,False
20170720144110925214_getCapchaImage.do.jpg,POrice,0.138329,False
20170720144119355532_getCapchaImage.do.jpg,engbon,0.136892,False
20170720144059506828_getCapchaImage.do.jpg,patedly,0.155491,True
20170720144129982944_getCapchaImage.do.jpg,QUauIes,0.140099,False
20170720144131855039_getCapchaImage.do.jpg,tweves,0.138044,True
20170720144119555471_getCapchaImage.do.jpg,sioders,0.162166,False
20170720144041071270_getCapchaImage.do.jpg,TeasseS,0.17425,False
20170720144129227180_getCapchaImage.do.jpg,shisses,0.153562,True
20170720144133547156_getCapchaImage.do.jpg,tigking,0.15045,True
20170720144126943225_getCapchaImage.do.jpg,bagion,0.170549,True
20170720144129094179_getCapchaImage.do.jpg,brahers,0.175559,True
20170720144142644260_getCapchaImage.do.jpg,kisted,0.142582,True
20170720144024408774_getCapchaImage.do.jpg,buzehow,0.179542,True
20170720144052882703_getCapchaImage.do.jpg,Selcked,0.146607,False
20170720144123973996_getCapchaImage.do.jpg,kinning,0.17764,True
20170720144038123844_getCapchaImage.do.jpg,turder,0.147693,True
20170720144032904388_getCapchaImage.do.jpg,buting,0.129598,False
20170720144130656776_getCapchaImage.do.jpg,plaped,0.209614,True
20170720144040614082_getCapchaImage.do.jpg,ODegher,0.149054,False
20170720144112951305_getCapchaImage.do.jpg,hamrder,0.147244,True
20170720144056875795_getCapchaImage.do.jpg,Suiting,0.146114,False
20170720144024606868_getCapchaImage.do.jpg,amument,0.156934,True
20170720144117239121_getCapchaImage.do.jpg,taucihg,0.16295,False
20170720144119696180_getCapchaImage.do.jpg,madrch,0.144899,True
20170720144057184222_getCapchaImage.do.jpg,bOorded,0.134769,False
20170720144130375676_getCapchaImage.do.jpg,Smoice,0.147539,False
20170720144057455496_getCapchaImage.do.jpg,outger,0.144817,True
20170720144127017927_getCapchaImage.do.jpg,Strdge,0.139075,False
20170720144123511240_getCapchaImage.do.jpg,naimals,0.160048,True
20170720144140485382_getCapchaImage.do.jpg,redmed,0.147039,True
20170720144040420265_getCapchaImage.do.jpg,bodling,0.141315,True
20170720144026016340_getCapchaImage.do.jpg,musing,0.153449,False
20170720144032712713_getCapchaImage.do.jpg,ovesseS,0.155882,False
20170720144032840898_getCapchaImage.do.jpg,Danve,0.133403,False
20170720144118846585_getCapchaImage.do.jpg,CLIrpIy,0.15285,False
20170720144109488291_getCapchaImage.do.jpg,doiever,0.132532,True
20170720144049144184_getCapchaImage.do.jpg,rneotes,0.127375,True
20170720144129482679_getCapchaImage.do.jpg,daraken,0.159084,True
20170720144040875950_getCapchaImage.do.jpg,thinted,0.126235,True
20170720144045340094_getCapchaImage.do.jpg,appyed,0.148452,True
20170720144043704668_getCapchaImage.do.jpg,Sands,0.123121,False
20170720144122979157_getCapchaImage.do.jpg,neating,0.163976,True
20170720144027970838_getCapchaImage.do.jpg,Acting,0.167646,False
20170720144112163312_getCapchaImage.do.jpg,Hoiter,0.170557,False
20170720144029596344_getCapchaImage.do.jpg,Chuder,0.151906,False
20170720144034905662_getCapchaImage.do.jpg,vasired,0.175533,False
20170720144059721491_getCapchaImage.do.jpg,Citers,0.140311,False
20170720144058191713_getCapchaImage.do.jpg,OUtgers,0.1788,False
20170720144044482603_getCapchaImage.do.jpg,Wooning,0.166983,False
20170720144028932943_getCapchaImage.do.jpg,HQecing,0.15667,False
20170720144057970184_getCapchaImage.do.jpg,heaner,0.14668,True
20170720144054585937_getCapchaImage.do.jpg,bedhrs,0.156332,False
20170720144033179813_getCapchaImage.do.jpg,braezer,0.170908,True
20170720144058638268_getCapchaImage.do.jpg,Ldjlers,0.146645,False
20170720144047767569_getCapchaImage.do.jpg,poiner,0.143373,True
20170720144121916911_getCapchaImage.do.jpg,zererS,0.16574,False
20170720144115020562_getCapchaImage.do.jpg,pooals,0.16524,True
20170720144116620249_getCapchaImage.do.jpg,Carter,0.14351,False
20170720144047427335_getCapchaImage.do.jpg,thiring,0.155096,False
20170720144103227072_getCapchaImage.do.jpg,airght,0.164339,True
20170720144033685300_getCapchaImage.do.jpg,miming,0.17527,False
20170720144133263475_getCapchaImage.do.jpg,doMsh,0.160805,False
20170720144050740891_getCapchaImage.do.jpg,harder,0.140666,False
20170720144115372955_getCapchaImage.do.jpg,makter,0.158048,True
20170720144029531638_getCapchaImage.do.jpg,wheger,0.153114,True
20170720144126782921_getCapchaImage.do.jpg,greeing,0.162263,True
20170720144132522007_getCapchaImage.do.jpg,lcsght,0.143147,True
20170720144131047176_getCapchaImage.do.jpg,kicking,0.167799,True
20170720144038439878_getCapchaImage.do.jpg,hatthed,0.175261,True
20170720144036388965_getCapchaImage.do.jpg,buzlver,0.144197,True
20170720144053790318_getCapchaImage.do.jpg,actnCS,0.14452,False
20170720144031590269_getCapchaImage.do.jpg,talring,0.16288,True
20170720144144089691_getCapchaImage.do.jpg,snaler,0.152338,True
20170720144113472059_getCapchaImage.do.jpg,Warmers,0.158613,False
20170720144142279437_getCapchaImage.do.jpg,redndly,0.134186,True
20170720144050465768_getCapchaImage.do.jpg,erhten,0.135697,False
20170720144049722828_getCapchaImage.do.jpg,shosser,0.13312,False
20170720144026989693_getCapchaImage.do.jpg,Shaergo,0.128324,False
20170720144038753915_getCapchaImage.do.jpg,Pcakend,0.14382,False
20170720144026444066_getCapchaImage.do.jpg,LWabing,0.149914,False
20170720144041214529_getCapchaImage.do.jpg,snoler,0.262384,True
20170720144046782866_getCapchaImage.do.jpg,dareler,0.223525,True
